44.03125	-114.84375	0.8401	1.7298	0.5279
44.03125	-114.90625	0.5571	1.1875	0.6586
44.03125	-114.96875	0.2168	0.5764	0.8010
44.03125	-115.03125	0.2545	0.6190	0.7889
44.03125	-115.09375	0.3423	0.7470	0.7325
44.03125	-115.15625	0.3514	0.7457	0.7564
44.03125	-115.21875	0.4127	0.9058	0.6933
44.03125	-115.28125	0.3755	0.8703	0.7202
44.03125	-115.34375	0.3337	0.8249	0.7261
44.03125	-115.40625	0.3525	0.8386	0.7307
44.03125	-115.46875	0.5085	0.9824	0.6680
44.03125	-115.53125	0.6458	1.1161	0.5968
44.03125	-115.59375	0.6835	1.1855	0.5977
44.03125	-115.65625	0.6691	1.1539	0.5973
44.03125	-115.71875	0.5645	1.0527	0.6538
44.03125	-115.78125	0.6360	1.1707	0.6358
44.03125	-115.84375	0.8561	1.5675	0.4272
44.03125	-115.90625	0.8634	1.6213	0.3742
44.03125	-115.96875	0.8387	1.4988	0.4199
44.09375	-114.03125	0.8279	1.9831	0.4924
44.09375	-114.09375	0.7912	1.5261	0.5928
44.09375	-114.15625	0.7867	1.5613	0.5936
44.09375	-114.21875	0.8229	1.9291	0.4932
44.09375	-114.28125	0.8281	1.9899	0.4804
44.09375	-114.34375	0.7590	1.6467	0.5576
44.09375	-114.40625	0.7848	1.6490	0.5451
44.09375	-114.46875	0.8086	1.7506	0.5011
44.09375	-114.53125	0.6235	1.3352	0.6378
44.09375	-114.59375	0.4211	0.8778	0.7296
44.09375	-114.65625	0.4162	0.8352	0.7457
44.09375	-114.71875	0.5538	1.2060	0.6785
44.09375	-114.78125	0.5556	1.1967	0.6734
44.09375	-114.84375	0.8197	1.5273	0.5480
44.09375	-114.90625	0.7295	1.4512	0.5766
44.09375	-114.96875	0.3613	0.7870	0.7287
44.09375	-115.03125	0.2320	0.6170	0.7739
44.09375	-115.09375	0.3499	0.7656	0.7259
44.09375	-115.15625	0.4941	0.9658	0.6221
44.09375	-115.21875	0.3273	0.8336	0.7273
44.09375	-115.28125	0.3776	0.8558	0.7055
44.09375	-115.34375	0.5654	1.0468	0.6045
44.09375	-115.40625	0.6035	1.0660	0.5918
44.09375	-115.46875	0.7469	1.2325	0.4932
44.09375	-115.53125	0.7484	1.2372	0.5048
44.09375	-115.59375	0.8296	1.4210	0.4030
44.09375	-115.65625	0.8347	1.4477	0.4056
44.09375	-115.71875	0.7680	1.2725	0.5392
44.09375	-115.78125	0.8423	1.4632	0.4296
44.09375	-115.84375	0.8558	1.5615	0.4451
44.09375	-115.90625	0.8581	1.5860	0.3978
44.09375	-115.96875	0.8538	1.6152	0.2932
44.15625	-114.03125	0.8205	1.7292	0.5351
44.15625	-114.09375	0.8234	1.6864	0.5085
44.15625	-114.15625	0.8225	2.0385	0.4428
44.15625	-114.21875	0.8338	2.2372	0.4533
44.15625	-114.28125	0.8715	2.6538	0.3640
44.15625	-114.34375	0.8521	2.2779	0.4091
44.15625	-114.40625	0.8388	2.2308	0.4126
44.15625	-114.46875	0.8032	1.5932	0.5415
44.15625	-114.53125	0.6800	1.4096	0.6062
44.15625	-114.59375	0.5694	1.2259	0.6558
44.15625	-114.65625	0.5044	1.0508	0.7079
44.15625	-114.71875	0.5760	1.2132	0.6562
44.15625	-114.78125	0.4332	1.0732	0.7053
44.15625	-114.84375	0.5530	1.1899	0.6511
44.15625	-114.90625	0.7766	1.5613	0.5138
44.15625	-114.96875	0.5056	1.0659	0.6076
44.15625	-115.03125	0.2128	0.6445	0.7661
44.15625	-115.09375	0.2912	0.6891	0.7349
44.15625	-115.15625	0.4881	0.9179	0.6043
44.15625	-115.21875	0.5324	1.0181	0.5895
44.15625	-115.28125	0.6155	1.0886	0.5581
44.15625	-115.34375	0.6488	1.1650	0.5751
44.15625	-115.40625	0.6698	1.1649	0.5473
44.15625	-115.46875	0.4665	0.9647	0.6840
44.15625	-115.53125	0.5247	1.0213	0.6634
44.15625	-115.59375	0.6508	1.1462	0.5942
44.15625	-115.65625	0.7510	1.2514	0.5056
44.15625	-115.71875	0.5492	1.0537	0.6731
44.15625	-115.78125	0.5856	1.0979	0.6608
44.15625	-115.84375	0.8202	1.4141	0.5134
44.15625	-115.90625	0.8566	1.5741	0.4286
44.15625	-115.96875	0.8535	1.6355	0.2843
44.21875	-114.03125	0.8227	1.8865	0.4803
44.21875	-114.09375	0.8229	1.6719	0.5103
44.21875	-114.15625	0.8211	1.8975	0.4472
44.21875	-114.21875	0.8250	2.2424	0.4010
44.21875	-114.28125	0.8999	2.8873	0.3253
44.21875	-114.34375	0.8272	2.1708	0.4261
44.21875	-114.40625	0.7705	1.7836	0.5351
44.21875	-114.46875	0.8009	1.9401	0.4690
44.21875	-114.53125	0.7912	1.9411	0.4737
44.21875	-114.59375	0.8011	1.8950	0.4834
44.21875	-114.65625	0.7257	1.5735	0.5714
44.21875	-114.71875	0.5684	1.2054	0.6394
44.21875	-114.78125	0.5545	1.0461	0.6829
44.21875	-114.84375	0.6504	1.3304	0.6074
44.21875	-114.90625	0.7813	1.5152	0.5396
44.21875	-114.96875	0.7944	1.6194	0.5158
44.21875	-115.03125	0.5766	1.1656	0.6044
44.21875	-115.09375	0.2761	0.7531	0.7275
44.21875	-115.15625	0.2744	0.6793	0.7531
44.21875	-115.21875	0.3597	0.8352	0.6935
44.21875	-115.28125	0.4323	0.9337	0.6797
44.21875	-115.34375	0.4837	0.9817	0.6648
44.21875	-115.40625	0.3974	0.9050	0.7061
44.21875	-115.46875	0.4131	0.8964	0.6956
44.21875	-115.53125	0.4812	0.9586	0.6660
44.21875	-115.59375	0.4874	0.9961	0.6912
44.21875	-115.65625	0.6671	1.1311	0.5536
44.21875	-115.71875	0.5151	0.9945	0.6729
44.21875	-115.78125	0.4303	0.9558	0.7201
44.21875	-115.84375	0.7711	1.3085	0.5433
44.21875	-115.90625	0.8596	1.6048	0.3375
44.21875	-115.96875	0.8429	1.5401	0.3976
44.28125	-114.03125	0.8781	2.7298	0.3354
44.28125	-114.09375	0.8581	2.2599	0.3862
44.28125	-114.15625	0.8214	1.9355	0.4268
44.28125	-114.21875	0.8238	2.1346	0.4145
44.28125	-114.28125	0.8800	2.7926	0.3448
44.28125	-114.34375	0.8247	2.0458	0.4138
44.28125	-114.40625	0.7964	1.7147	0.4672
44.28125	-114.46875	0.8097	2.1859	0.4019
44.28125	-114.53125	0.7947	2.0120	0.4563
44.28125	-114.59375	0.7749	1.7262	0.4994
44.28125	-114.65625	0.7508	1.5593	0.5304
44.28125	-114.71875	0.7377	1.3866	0.5407
44.28125	-114.78125	0.6505	1.2734	0.5746
44.28125	-114.84375	0.7792	1.4549	0.5411
44.28125	-114.90625	0.7228	1.4006	0.5687
44.28125	-114.96875	0.6939	1.3358	0.5678
